customer_id,age,gender,city,employment_type,income,loan_amount,loan_tenure_months,interest_rate,credit_score,existing_loans,default_history,collateral_value,loan_purpose,loan_date,loan_status,debt_to_income_ratio,monthly_emi,risk_flag
CUST_06436,57,Female,Pune,Salaried,1130399.41,115778.48,48,15.92,734,1,0,0,Home,03-09-2021,Approved,0.10242263,? 3276.45,Low Risk
CUST_06437,41,Female,Delhi,Unemployed,211593.19,311305.62,84,10.09,754,0,0,1196596.23,Home,05-07-2023,Approved,1.471245932,? 5182.53,Low Risk
CUST_06438,27,Female,Ahmedabad,Salaried,1580251.02,994774.27,84,9.53,498,0,0,1229087.97,Home,02-12-2024,Defaulted,0.629503957,? 16273.86,Medium Risk
CUST_06439,53,Male,Chennai,Salaried,1979907.94,510615.99,48,16.61,573,4,0,697006.6,Education,07-07-2024,Approved,0.257898855,? 14631.02,Medium Risk
CUST_06440,41,Female,Delhi,Self-Employed,1401526.66,1086811.21,24,17.86,628,2,0,252715.87,Home,24-11-2024,Approved,0.775448117,? 54184.58,Medium Risk
CUST_06441,46,Male,Ahmedabad,Salaried,1048064.13,55126.84,84,17.69,855,3,1,0,Business,08-02-2022,Approved,0.052598728,? 1148.65,Medium Risk
CUST_06442,54,Male,Jaipur,Self-Employed,397542.31,1130346.35,48,18.13,588,4,0,0,Home,29-06-2024,Defaulted,2.843335971,? 33280.76,Medium Risk
CUST_06443,26,Male,Lucknow,Self-Employed,636633.2,1293849.81,48,15.95,637,3,0,851726.62,Education,03-04-2021,Approved,2.032331663,? 36634.94,Medium Risk
CUST_06444,42,Male,Kolkata,Salaried,578548.33,351349.56,120,11.81,515,1,0,337332.16,Business,26-03-2023,Defaulted,0.60729509,? 5002.33,Medium Risk
CUST_06445,63,Other,Mumbai,Salaried,1487416.71,439511.91,24,15.86,560,0,0,0,Business,16-09-2022,Approved,0.295486737,? 21490.48,Medium Risk
CUST_06446,39,Female,Lucknow,Salaried,603074.16,972202.65,48,9.69,808,1,0,220927.66,Vehicle,17-10-2024,Approved,1.612078107,? 24513.09,Low Risk
CUST_06447,51,Female,Chennai,Salaried,1780268.36,348818.39,48,15.94,638,1,0,0,Home,03-03-2024,Approved,0.195935848,? 9874.90,Medium Risk
CUST_06448,54,Male,Mumbai,Salaried,1748054.88,1072275.01,12,15.43,752,2,0,1442606.63,Education,12-04-2022,Approved,0.613410381,? 96999.44,Low Risk
CUST_06449,24,Other,Ahmedabad,Salaried,1109939.42,148275.35,60,10.89,705,3,0,0,Personal,29-10-2024,Rejected,0.133588687,? 3215.74,Low Risk
CUST_06450,26,Female,Lucknow,Salaried,910206.91,1141826.79,12,12.24,441,4,0,0,Home,11-03-2021,Rejected,1.254469481,? 101578.17,Medium Risk
CUST_06451,35,Male,Delhi,Salaried,484858.45,1470439.98,120,10.1,688,3,0,0,Education,28-05-2023,Defaulted,3.032720127,? 19513.49,Low Risk
CUST_06452,37,Other,Ahmedabad,Self-Employed,359565.81,109992.34,60,13.53,629,2,0,0,Education,20-05-2022,Defaulted,0.305903223,? 2532.61,Medium Risk
CUST_06453,47,Male,Bengaluru,Self-Employed,704404.23,66934.55,48,8.4,716,0,0,0,Vehicle,03-08-2023,Approved,0.095022925,? 1646.66,Low Risk
CUST_06454,49,Male,Hyderabad,Self-Employed,1268966.2,894182.18,84,8.72,523,1,0,0,Business,25-10-2023,Approved,0.704654056,? 14259.83,Medium Risk
CUST_06455,23,Female,Hyderabad,Salaried,1902352.54,872875.77,36,14.71,646,1,1,1534655.39,Business,17-10-2021,Defaulted,0.458840174,? 30134.71,Medium Risk
CUST_06456,52,Male,Chennai,Self-Employed,1483620.61,57547.76,120,7.95,804,2,0,0,Business,18-11-2021,Approved,0.03878873,? 696.69,Low Risk
CUST_06457,58,Female,Mumbai,Salaried,775076.7,545235.1,120,10.28,852,2,0,437194.07,Home,20-08-2024,Approved,0.703459541,? 7290.13,Low Risk
CUST_06458,56,Male,Delhi,Self-Employed,206353.55,796563.44,48,8.76,554,1,0,0,Business,24-10-2021,Approved,3.860187722,? 19731.86,Medium Risk
CUST_06459,54,Male,Mumbai,Salaried,1816657.1,1435522.59,60,11.24,693,2,1,0,Home,03-09-2022,Approved,0.790200082,? 31383.83,Medium Risk
CUST_06460,32,Female,Lucknow,Self-Employed,937861.71,1199747.09,24,8.33,548,1,0,542097.59,Personal,10-09-2021,Defaulted,1.279236669,? 54442.06,Medium Risk
CUST_06461,65,Other,Delhi,Salaried,1159785.8,1339089.83,120,12.3,734,3,1,1374533.24,Personal,06-10-2024,Defaulted,1.154600988,? 19445.00,Medium Risk
CUST_06462,62,Male,Chennai,Self-Employed,999039.84,1369154.12,12,8.67,589,4,0,0,Home,27-02-2022,Rejected,1.37046999,? 119525.13,Medium Risk
CUST_06463,28,Female,Jaipur,Salaried,768911.77,396707.54,120,12.35,730,1,0,1108586.8,Vehicle,19-01-2024,Approved,0.515933759,? 5772.15,Low Risk
CUST_06464,34,Male,Kolkata,Self-Employed,251541.56,1258185.8,120,17.46,521,1,0,161973.88,Personal,23-11-2021,Rejected,5.001900282,? 22235.08,Medium Risk
CUST_06465,63,Female,Bengaluru,Self-Employed,322896.54,1037935.72,120,7.82,642,2,0,1520682.52,Business,13-06-2024,Approved,3.214452902,? 12494.52,Medium Risk
CUST_06466,52,Female,Bengaluru,Self-Employed,1223522.8,493303.92,36,16.56,646,0,0,121187.65,Home,03-08-2024,Rejected,0.403183267,? 17479.80,Medium Risk
CUST_06467,33,Male,Mumbai,Salaried,875103.16,1300076.69,48,13.75,776,2,0,1210670.44,Home,11-01-2023,Approved,1.48562678,? 35363.69,Low Risk
CUST_06468,37,Female,Mumbai,Salaried,491636.51,1278402.46,36,10.84,769,0,0,1592519.5,Home,22-04-2023,Approved,2.600300088,? 41756.46,Low Risk
CUST_06469,46,Male,Chennai,Unemployed,245619.07,659617.36,120,9.5,520,0,1,851208.74,Home,22-05-2022,Defaulted,2.685529914,? 8535.29,High Risk
CUST_06470,50,Female,Hyderabad,Self-Employed,512472.5,553016.19,12,7.95,640,3,0,1765189.22,Personal,29-03-2024,Approved,1.079113884,? 48093.23,Medium Risk
CUST_06471,53,Male,Delhi,Salaried,1868333.71,1433919.21,84,16.16,769,1,0,1350828.2,Personal,12-01-2021,Defaulted,0.767485595,? 28611.42,Low Risk
CUST_06472,44,Male,Ahmedabad,Salaried,919911.99,981637.05,12,14.76,750,0,0,0,Home,23-03-2021,Approved,1.067098875,? 88489.77,Low Risk
CUST_06473,50,Female,Jaipur,Salaried,1198951.87,316769.65,60,13.74,763,2,0,0,Business,11-11-2022,Rejected,0.264205476,? 7328.05,Low Risk
CUST_06474,38,Male,Ahmedabad,Salaried,1541670.7,1406110.66,84,13.06,639,0,0,0,Business,08-04-2023,Approved,0.912069393,? 25625.80,Medium Risk
CUST_06475,48,Female,Lucknow,Salaried,1546433.5,338072.27,120,11.66,737,0,0,791288.83,Home,01-07-2022,Approved,0.218614166,? 4784.14,Low Risk
CUST_06476,28,Female,Bengaluru,Salaried,1826345.64,1362461.2,60,8.27,646,0,0,1122170.85,Vehicle,02-08-2021,Approved,0.746004026,? 27802.19,Medium Risk
CUST_06477,49,Male,Chennai,Salaried,1792277.52,663986.33,36,12.51,737,0,0,1672350.72,Education,05-04-2021,Approved,0.370470713,? 22215.93,Low Risk
CUST_06478,32,Male,Bengaluru,Salaried,718507.04,514298.33,60,12.17,711,4,0,685456.99,Business,15-10-2024,Rejected,0.715787461,? 11484.51,Low Risk
CUST_06479,52,Female,Pune,Salaried,1263835.85,736027.08,60,12.04,739,0,0,0,Personal,06-07-2021,Approved,0.582375536,? 16387.40,Low Risk
CUST_06480,57,Male,Kolkata,Self-Employed,206312.56,137298.31,12,14.14,507,0,0,1610451.76,Personal,07-09-2023,Approved,0.665486919,? 12336.67,Medium Risk
CUST_06481,46,Male,Hyderabad,Salaried,1804964.44,1109441.18,84,16.12,428,1,0,0,Personal,02-10-2023,Approved,0.614660963,? 22111.68,Medium Risk
CUST_06482,52,Male,Lucknow,Salaried,1694560.75,831314.88,36,17.24,596,0,0,1437861.35,Home,12-02-2024,Approved,0.490578387,? 29738.03,Medium Risk
CUST_06483,59,Female,Jaipur,Salaried,569542.36,1027544.2,24,16.21,669,2,0,1880741.43,Home,14-08-2022,Approved,1.80415764,? 50414.92,Low Risk
CUST_06484,43,Female,Pune,Salaried,482715.71,180606.69,24,7.57,734,3,0,0,Home,20-10-2022,Approved,0.374147114,? 8132.98,Low Risk
CUST_06485,45,Male,Chennai,Salaried,878103.99,1237379.52,12,11.29,692,1,0,513139.97,Business,07-09-2023,Approved,1.409149183,? 109529.11,Low Risk
CUST_06486,57,Male,Pune,Salaried,1341927.68,747442.26,84,10.79,817,3,0,302177.08,Vehicle,20-11-2021,Approved,0.556991462,? 12715.65,Low Risk
CUST_06487,42,Male,Lucknow,Salaried,759069.89,1163562.01,36,14.91,633,3,0,1706177.01,Education,04-06-2021,Approved,1.532878626,? 40284.00,Medium Risk
CUST_06488,53,Female,Bengaluru,Self-Employed,735984.18,395128.67,36,11.46,605,0,1,1221289.9,Education,20-12-2022,Defaulted,0.536871146,? 13022.25,Medium Risk
CUST_06489,51,Female,Kolkata,Self-Employed,534083.97,790141.39,12,14.74,636,2,1,1885701.76,Business,02-01-2022,Approved,1.479432888,? 71219.92,Medium Risk
CUST_06490,37,Female,Mumbai,Salaried,1665258.39,974404.26,60,16.46,728,0,0,0,Vehicle,05-06-2022,Approved,0.585136977,? 23934.43,Low Risk
CUST_06491,30,Male,Delhi,Salaried,1410999.3,487250.22,60,17.09,657,1,1,1640696.49,Business,23-11-2023,Defaulted,0.345322794,? 12133.01,Medium Risk
CUST_06492,52,Male,Jaipur,Salaried,1285912.42,209908.08,48,17.3,765,0,0,0,Vehicle,22-11-2022,Approved,0.163236685,? 6089.54,Low Risk
CUST_06493,37,Female,Delhi,Self-Employed,271908.45,346795.58,48,17.92,551,0,1,1457581.26,Education,13-02-2022,Rejected,1.27541303,? 10172.63,High Risk
CUST_06494,23,Male,Kolkata,Salaried,1833144.11,543958.31,36,17.51,841,2,0,367324.66,Education,20-05-2022,Approved,0.29673516,? 19531.95,Low Risk
CUST_06495,41,Female,Hyderabad,Self-Employed,823754.68,102398.23,120,14.45,644,2,0,694880.98,Vehicle,07-07-2023,Defaulted,0.124306705,? 1617.72,Medium Risk
CUST_06496,40,Male,Lucknow,Salaried,1839526.94,777800.64,12,15.07,685,4,1,0,Education,06-01-2022,Defaulted,0.422826447,? 70228.67,Medium Risk
CUST_06497,26,Male,Lucknow,Salaried,1207435.35,320963.53,60,8.8,809,1,0,0,Business,03-10-2021,Approved,0.265822539,? 6631.56,Low Risk
CUST_06498,44,Female,Ahmedabad,Self-Employed,1458984.66,627200.88,120,16.31,683,0,0,1886087.24,Vehicle,27-01-2021,Approved,0.429888605,? 10627.93,Low Risk
CUST_06499,61,Female,Chennai,Salaried,441384.16,935701.44,24,11.25,680,1,0,0,Home,20-05-2022,Approved,2.119925282,? 43719.71,Low Risk
CUST_06500,45,Male,Chennai,Salaried,1065892.15,1449485.34,84,14.25,603,2,0,1605264.91,Education,16-05-2022,Defaulted,1.359879928,? 27363.95,Medium Risk
CUST_06501,57,Female,Pune,Salaried,319248.59,587693.16,60,8.22,834,1,0,251695.9,Home,24-07-2021,Approved,1.840863761,? 11978.27,Low Risk
CUST_06502,35,Female,Hyderabad,Salaried,1384997.74,721106.02,48,13.03,745,1,1,0,Business,12-09-2023,Defaulted,0.520655016,? 19356.21,Medium Risk
CUST_06503,39,Female,Chennai,Salaried,1057242.73,1024212.19,48,15.59,694,1,0,0,Business,20-04-2022,Approved,0.968757846,? 28811.84,Low Risk
CUST_06504,24,Male,Ahmedabad,Salaried,1496467.07,492596.58,12,9.64,673,1,0,0,Business,05-03-2021,Approved,0.329173017,? 43224.63,Low Risk
CUST_06505,40,Male,Hyderabad,Salaried,775896.27,1390825.64,60,18.4,780,0,0,0,Vehicle,10-05-2023,Approved,1.792540696,? 35621.17,Low Risk
CUST_06506,40,Female,Lucknow,Self-Employed,1379064.52,762494.94,36,10.65,619,1,0,0,Vehicle,21-06-2023,Defaulted,0.552907372,? 24836.91,Medium Risk
CUST_06507,47,Female,Bengaluru,Salaried,709825.12,437815,48,8.51,714,0,0,0,Personal,31-03-2023,Approved,0.616792767,? 10793.46,Low Risk
CUST_06508,58,Female,Lucknow,Salaried,1238025.14,56421.82,36,16.05,636,0,0,668217.68,Home,10-11-2022,Rejected,0.04557405,? 1985.02,Medium Risk
CUST_06509,23,Female,Mumbai,Self-Employed,592531.12,1102871.62,84,18.39,658,3,0,0,Personal,24-05-2022,Approved,1.86128894,? 23432.77,Low Risk
CUST_06510,23,Female,Ahmedabad,Self-Employed,612508.91,1446142.01,84,11.28,609,2,0,0,Personal,19-12-2023,Defaulted,2.361013834,? 24974.89,Medium Risk
CUST_06511,65,Male,Ahmedabad,Self-Employed,1368605.76,899911.82,48,10.39,611,2,1,0,Home,21-06-2021,Defaulted,0.657539115,? 22993.01,Medium Risk
CUST_06512,24,Male,Ahmedabad,Self-Employed,279040.86,1319513.38,36,9.86,704,3,1,0,Vehicle,09-10-2022,Defaulted,4.728746105,? 42490.31,Medium Risk
CUST_06513,36,Male,Chennai,Salaried,1455729.69,370489.21,24,9.14,628,3,1,0,Vehicle,23-01-2021,Approved,0.254504124,? 16949.51,Medium Risk
CUST_06514,29,Female,Bengaluru,Salaried,375792.91,670421.96,36,9.05,599,2,0,0,Business,25-01-2024,Defaulted,1.784019714,? 21334.84,Medium Risk
CUST_06515,61,Male,Pune,Self-Employed,358465.71,784795.56,48,17.83,671,0,1,0,Education,25-09-2021,Approved,2.189318359,? 22983.71,Medium Risk
CUST_06516,51,Male,Jaipur,Self-Employed,227073.9,1162730.92,24,11.38,686,1,0,1132828.75,Vehicle,30-11-2023,Approved,5.120495662,? 54397.74,Low Risk
CUST_06517,25,Female,Lucknow,Self-Employed,626604.17,1097202.99,120,9.4,729,4,0,624460.61,Personal,09-11-2024,Approved,1.751030463,? 14137.54,Low Risk
CUST_06518,36,Male,Ahmedabad,Salaried,1091507.68,191576.84,12,13.08,732,1,0,1873320.93,Personal,20-07-2021,Approved,0.175515797,? 17118.31,Low Risk
CUST_06519,41,Female,Ahmedabad,Salaried,611162.03,1441076.72,120,11.91,705,0,0,0,Vehicle,26-02-2022,Approved,2.357929075,? 20600.36,Low Risk
CUST_06520,21,Male,Ahmedabad,Self-Employed,932318.74,1048244.55,60,18.22,781,0,0,978906.77,Home,11-08-2022,Approved,1.124341392,? 26744.13,Low Risk
CUST_06521,46,Female,Jaipur,Self-Employed,980565.77,258141.25,12,14.51,627,0,0,1903933.47,Home,07-11-2021,Approved,0.263257456,? 23239.75,Medium Risk
CUST_06522,39,Male,Jaipur,Salaried,444048.26,480625.47,12,9.98,713,2,0,0,Home,18-09-2023,Approved,1.08237215,? 42250.14,Low Risk
CUST_06523,44,Male,Ahmedabad,Self-Employed,1313832.5,1466167.46,48,16.99,651,1,0,168890.55,Personal,28-08-2024,Rejected,1.115947018,? 42298.74,Low Risk
CUST_06524,46,Male,Chennai,Self-Employed,446795.58,197922.88,24,14.81,852,1,0,1102871.23,Business,18-02-2021,Approved,0.442983075,? 9578.76,Low Risk
CUST_06525,36,Female,Jaipur,Salaried,526164.33,175075.45,120,11.48,469,1,0,953736.56,Home,18-10-2023,Approved,0.332739108,? 2459.48,Medium Risk
CUST_06526,31,Female,Mumbai,Salaried,1754439.62,687639.43,60,16.87,703,3,0,976587.35,Education,28-10-2021,Approved,0.391942488,? 17041.58,Low Risk
CUST_06527,65,Male,Pune,Salaried,906696.49,1205110.22,36,14.45,699,3,0,1679871.6,Vehicle,16-08-2024,Approved,1.329121965,? 41451.69,Low Risk
CUST_06528,26,Male,Mumbai,Salaried,805928.57,1174942.46,120,9.97,749,0,0,817031.09,Business,09-05-2022,Approved,1.457874189,? 15507.44,Low Risk
CUST_06529,31,Male,Kolkata,Salaried,369119.86,925703.22,36,10.43,752,3,0,0,Home,23-12-2021,Defaulted,2.507866198,? 30057.07,Low Risk
CUST_06530,29,Male,Kolkata,Salaried,1397062.25,1499475.98,12,12.85,870,0,0,1016831.1,Vehicle,03-07-2024,Approved,1.07330649,? 133823.61,Low Risk
CUST_06531,22,Male,Mumbai,Salaried,975275.4,82922.34,36,15.84,696,2,1,444500.88,Personal,14-04-2024,Defaulted,0.085024538,? 2908.76,Medium Risk
CUST_06532,29,Female,Kolkata,Salaried,653798.95,86716.65,24,15.87,791,1,0,0,Education,21-03-2021,Approved,0.13263504,? 4240.53,Low Risk
CUST_06533,34,Male,Kolkata,Salaried,1584536.51,823490.11,12,17.61,719,0,0,1855408.07,Personal,20-02-2022,Approved,0.519704093,? 75344.81,Low Risk
CUST_06534,64,Male,Bengaluru,Salaried,1285713.28,1376980.26,24,17.4,715,3,0,1017690.32,Business,02-06-2023,Approved,1.070985484,? 68345.97,Low Risk
CUST_06535,61,Male,Lucknow,Self-Employed,887364.19,419262.25,48,10.58,594,1,0,573476.86,Personal,25-03-2023,Approved,0.472480471,? 10750.74,Medium Risk
CUST_06536,52,Female,Ahmedabad,Unemployed,56072.14,403321.42,120,9.98,666,0,0,0,Business,01-01-2024,Approved,7.192902215,? 5325.46,Low Risk
CUST_06537,34,Male,Bengaluru,Salaried,1649390.17,1379140.81,60,15.91,578,1,0,0,Home,13-08-2024,Rejected,0.836151952,? 33472.11,Medium Risk
CUST_06538,31,Male,Hyderabad,Self-Employed,1215343.11,487796.65,24,16.08,526,0,0,1437949.84,Home,16-04-2024,Defaulted,0.401365381,? 23902.69,Medium Risk
CUST_06539,62,Male,Pune,Salaried,1287765.77,1054644.87,60,14.79,757,0,0,1753605.31,Personal,17-03-2023,Rejected,0.818972592,? 24973.82,Low Risk
CUST_06540,47,Male,Delhi,Salaried,1866001.47,455725.81,24,11.74,483,0,0,222321.34,Business,24-08-2024,Approved,0.244225858,? 21397.30,Medium Risk
CUST_06541,64,Male,Pune,Self-Employed,606692.11,347556.21,24,10.25,900,0,0,555790.19,Vehicle,24-12-2021,Approved,0.572870826,? 16078.09,Low Risk
CUST_06542,45,Male,Lucknow,Self-Employed,553941.59,1436387.4,24,12.85,562,0,0,0,Vehicle,30-11-2021,Approved,2.593030431,? 68187.32,Medium Risk
CUST_06543,65,Male,Kolkata,Salaried,1834353.61,562917.17,24,7.71,867,0,0,553550,Education,21-08-2021,Approved,0.306874949,? 25384.83,Low Risk
CUST_06544,37,Male,Lucknow,Unemployed,150350.33,1453118.05,84,17.02,684,1,0,418631.51,Education,27-04-2021,Defaulted,9.664881015,? 29712.43,Low Risk
CUST_06545,30,Male,Chennai,Unemployed,216282.87,534538.83,48,10.7,586,2,0,0,Education,10-04-2021,Defaulted,2.471480196,? 13737.69,Medium Risk
CUST_06546,22,Female,Jaipur,Unemployed,260128.75,114379.14,36,13.39,554,1,1,505086.14,Business,09-01-2024,Approved,0.439702032,? 3875.41,High Risk
CUST_06547,56,Male,Kolkata,Salaried,1444962.14,354979.59,48,12.11,799,0,0,160259.69,Vehicle,29-09-2022,Approved,0.245667053,? 9367.16,Low Risk
CUST_06548,62,Male,Chennai,Salaried,315820.9,425495.75,60,13.95,825,1,0,0,Personal,12-05-2021,Approved,1.347269133,? 9889.52,Low Risk
CUST_06549,65,Female,Kolkata,Unemployed,130851.49,1277197.9,120,14.17,574,4,1,813581.88,Personal,19-09-2024,Approved,9.760667609,? 19961.35,High Risk
CUST_06550,38,Male,Jaipur,Salaried,987394.28,524914.47,120,13.08,684,0,0,392143.85,Business,19-08-2024,Approved,0.531615871,? 7862.32,Low Risk
CUST_06551,43,Male,Jaipur,Salaried,1106187.04,776666.56,36,8.05,658,0,0,0,Vehicle,19-04-2021,Approved,0.702111426,? 24355.83,Low Risk
CUST_06552,55,Male,Jaipur,Salaried,901862.57,126338.15,48,15.73,698,1,0,666943.35,Vehicle,14-03-2021,Approved,0.140085812,? 3563.01,Low Risk
CUST_06553,23,Female,Hyderabad,Salaried,1188159.37,55467.57,120,8.46,665,0,1,0,Vehicle,04-05-2022,Approved,0.046683611,? 686.53,Medium Risk
CUST_06554,52,Female,Pune,Salaried,333991.62,1253213.87,120,12.57,715,1,0,0,Vehicle,07-08-2022,Approved,3.752231478,? 18395.33,Low Risk
CUST_06555,53,Male,Ahmedabad,Self-Employed,500473.15,1174365.91,12,17.97,541,0,0,0,Vehicle,30-09-2024,Approved,2.346511316,? 107649.09,Medium Risk
CUST_06556,32,Female,Ahmedabad,Salaried,1750338.69,1111154.14,60,16.43,716,0,0,952292.58,Vehicle,30-04-2022,Approved,0.634822361,? 27275.63,Low Risk
CUST_06557,56,Male,Pune,Self-Employed,456395.52,1409177.71,48,18.18,673,0,1,363661.91,Education,16-03-2021,Defaulted,3.087623888,? 41527.26,Medium Risk
CUST_06558,44,Male,Chennai,Salaried,1866103.65,1211235.59,48,8.12,803,3,0,1780412.9,Vehicle,17-03-2021,Approved,0.649071979,? 29638.07,Low Risk
CUST_06559,63,Male,Mumbai,Self-Employed,205122.5,1450885.91,36,16.2,590,1,1,0,Vehicle,02-12-2021,Approved,7.073265536,? 51152.22,High Risk
CUST_06560,23,Male,Lucknow,Salaried,871917.13,866765.97,12,11.48,688,1,1,629773.42,Personal,25-07-2021,Approved,0.994092145,? 76800.42,Medium Risk
CUST_06561,59,Male,Kolkata,Salaried,835862.07,1499783.03,120,10.36,782,1,0,925624.67,Vehicle,17-12-2024,Rejected,1.794294877,? 20119.93,Low Risk
CUST_06562,26,Female,Ahmedabad,Self-Employed,622852.85,80993.64,60,9.36,714,2,0,371992.55,Business,18-07-2021,Approved,0.130036557,? 1695.48,Low Risk
CUST_06563,39,Female,Hyderabad,Salaried,859951.59,1499662.06,48,11.77,721,3,0,0,Home,25-04-2021,Approved,1.743891258,? 39322.71,Low Risk
CUST_06564,40,Female,Lucknow,Self-Employed,732137.31,173420.85,48,11.31,547,2,0,995047.36,Business,07-01-2024,Defaulted,0.236869297,? 4508.30,Medium Risk
CUST_06565,50,Female,Bengaluru,Salaried,865514.76,671508.93,12,16.09,618,1,0,605285.81,Personal,08-04-2024,Approved,0.775849195,? 60955.18,Medium Risk
CUST_06566,56,Male,Ahmedabad,Salaried,1481262.38,1139862.23,84,11.89,681,0,0,0,Business,17-05-2022,Defaulted,0.769520812,? 20054.69,Low Risk
CUST_06567,31,Male,Lucknow,Salaried,1197046.76,982579.65,24,15.37,704,4,1,1717179.37,Personal,13-12-2023,Rejected,0.820836481,? 47814.91,Medium Risk
CUST_06568,52,Male,Mumbai,Salaried,984441.53,1109111.42,120,14.43,791,1,0,0,Education,24-08-2024,Approved,1.126640218,? 17508.68,Low Risk
CUST_06569,41,Male,Jaipur,Salaried,727854.57,1277907.19,84,7.85,682,3,0,0,Business,22-03-2022,Approved,1.755717753,? 19822.37,Low Risk
CUST_06570,49,Male,Jaipur,Salaried,783838.64,1393434.93,120,16.78,625,0,1,1048345.8,Education,05-12-2023,Approved,1.777706353,? 24023.67,Medium Risk
CUST_06571,47,Female,Jaipur,Self-Employed,763536.47,1072229.38,48,12.46,664,1,0,299994.25,Education,15-01-2022,Defaulted,1.404293602,? 28478.69,Low Risk
CUST_06572,32,Female,Pune,Self-Employed,463088.91,758386.96,48,17.59,515,0,0,1045079.68,Education,24-11-2021,Defaulted,1.637670313,? 22115.47,Medium Risk
CUST_06573,42,Female,Pune,Salaried,1274107.82,817232.01,60,16.44,693,2,0,995631.27,Business,28-06-2022,Approved,0.641415112,? 20065.06,Low Risk
CUST_06574,60,Male,Pune,Self-Employed,707794.01,931892.53,120,8.34,621,1,0,0,Home,07-05-2024,Approved,1.316615451,? 11474.54,Medium Risk
CUST_06575,60,Male,Kolkata,Salaried,1896255.84,1296433.34,84,15.6,707,1,0,0,Personal,14-09-2021,Rejected,0.683680605,? 25455.37,Low Risk
CUST_06576,23,Female,Pune,Salaried,1387506.47,183942.56,48,13.78,702,0,0,745681.13,Personal,09-09-2024,Approved,0.132570596,? 5006.23,Low Risk
CUST_06577,28,Male,Mumbai,Salaried,1680526.17,737585.59,60,17.55,800,2,0,1075889.03,Education,07-04-2021,Approved,0.438901579,? 18549.73,Low Risk
CUST_06578,48,Male,Ahmedabad,Salaried,680840.25,1330353.18,84,8.52,595,1,1,1880770.34,Business,14-03-2023,Approved,1.953987268,? 21081.50,High Risk
CUST_06579,49,Male,Ahmedabad,Salaried,1934395.15,569181.54,24,10.91,654,2,0,0,Home,15-03-2024,Approved,0.294242642,? 26504.54,Low Risk
CUST_06580,57,Female,Ahmedabad,Self-Employed,1329445.14,111100.02,36,15.53,707,0,0,1864192.45,Personal,01-03-2024,Approved,0.083568713,? 3880.22,Low Risk
CUST_06581,23,Male,Pune,Salaried,1607388.83,504745.46,48,15.09,648,2,0,1783138.79,Education,23-09-2023,Approved,0.314015782,? 14070.48,Medium Risk
CUST_06582,22,Male,Pune,Salaried,640676.77,898273.44,60,17.71,523,0,1,613616.96,Vehicle,25-09-2024,Approved,1.402069627,? 22668.77,High Risk
CUST_06583,35,Female,Pune,Salaried,1182956.27,1307892.8,24,17.27,701,1,0,0,Vehicle,25-06-2023,Defaulted,1.10561382,? 64834.99,Low Risk
CUST_06584,33,Male,Hyderabad,Salaried,976927.54,1337943.88,36,16.59,843,4,0,1985757.74,Vehicle,13-07-2021,Approved,1.369542597,? 47428.79,Low Risk
CUST_06585,62,Female,Chennai,Salaried,1651194.54,1031516.34,60,9.19,678,2,0,0,Business,14-10-2024,Approved,0.624709151,? 21507.83,Low Risk
CUST_06586,52,Male,Kolkata,Self-Employed,903347.86,591352.19,24,10.34,678,1,1,1416074.07,Vehicle,06-03-2022,Approved,0.654622894,? 27380.80,Medium Risk
CUST_06587,33,Male,Jaipur,Salaried,384051.99,281980.35,120,18.29,812,0,0,1730395.24,Home,21-05-2023,Defaulted,0.734224421,? 5133.63,Low Risk
CUST_06588,39,Male,Bengaluru,Salaried,1725678.03,878710.04,36,12.74,663,2,0,0,Vehicle,23-08-2024,Approved,0.509196979,? 29497.29,Low Risk
CUST_06589,32,Male,Pune,Self-Employed,358201.82,1222683.65,24,11.63,640,1,0,434698.91,Vehicle,28-01-2021,Rejected,3.413393182,? 57344.93,Medium Risk
CUST_06590,36,Male,Mumbai,Salaried,1445596.08,502768.58,36,13.26,544,2,0,0,Vehicle,23-03-2023,Approved,0.347793265,? 17003.29,Medium Risk
CUST_06591,62,Male,Lucknow,Unemployed,80307.38,333717.46,120,16.6,412,4,0,760164.9,Personal,11-01-2024,Approved,4.155501773,? 5715.62,Medium Risk
CUST_06592,59,Female,Hyderabad,Salaried,449175.98,1218757.16,36,14.67,612,2,0,355937.17,Personal,30-12-2023,Defaulted,2.713317751,? 42051.93,Medium Risk
CUST_06593,26,Male,Ahmedabad,Unemployed,150317.47,240236.24,36,9.37,706,0,0,0,Vehicle,20-07-2023,Approved,1.598192412,? 7680.88,Low Risk
CUST_06594,63,Female,Jaipur,Unemployed,181781.01,414012.09,12,7.97,607,4,1,0,Home,17-07-2024,Approved,2.277532125,? 36008.52,Medium Risk
CUST_06595,58,Female,Hyderabad,Salaried,614585.42,1171696.58,120,16.19,852,2,0,0,Business,26-10-2022,Approved,1.906482878,? 19766.42,Low Risk
CUST_06596,54,Male,Chennai,Salaried,847260.23,198434.2,48,10.83,644,1,0,0,Business,05-04-2022,Approved,0.234206909,? 5112.27,Medium Risk
CUST_06597,37,Male,Ahmedabad,Salaried,1856721.18,695973.84,84,12.47,634,4,0,1457942.13,Personal,26-02-2023,Rejected,0.374840255,? 12461.46,Medium Risk
